Calibration_Accuracy,73
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
19,402,163,true,false,false,false
41,418,179,true,false,false,false
67,435,194,true,false,false,false
102,501,212,true,false,false,false
138,546,224,true,false,false,false
201,584,252,true,false,false,false
257,698,210,true,false,false,false
292,854,192,true,false,false,false
317,962,187,true,false,false,false
342,1021,210,true,false,false,false
363,1107,247,true,false,false,false
389,1088,270,true,false,false,false
412,1069,301,true,false,false,false
429,1048,325,true,false,false,false
449,1064,335,true,false,false,false
473,1009,328,true,false,false,false
493,986,315,true,false,false,false
513,980,294,true,false,false,false
537,1074,275,true,false,false,false
557,1142,261,true,false,false,false
579,1200,264,false,false,false,true
605,1229,291,false,false,false,true
628,1227,283,false,false,false,true
652,1223,308,false,false,false,true
676,1162,329,true,false,false,false
698,1205,344,false,false,false,true
724,1256,339,false,true,false,false
746,1141,363,true,false,false,false
768,970,400,true,false,false,false
797,1147,399,true,false,false,false
822,1286,415,false,false,false,true
853,1369,370,false,true,false,false
877,1372,341,false,true,false,false
905,1543,295,false,false,false,true
929,1647,256,false,false,false,true
962,1597,226,false,false,false,true
987,1543,208,false,false,false,true
1018,1579,172,false,false,false,true
1045,1593,140,false,false,false,true
1075,1654,155,false,false,false,true
1101,1575,162,false,false,false,true
1135,1649,144,false,false,false,true
1162,1686,115,false,false,false,true
1192,1605,193,false,false,false,true
1219,1533,204,false,false,false,true
1253,1512,262,false,false,false,true
1281,1504,282,false,false,false,true
1312,1470,287,false,true,false,false
1338,1495,251,false,false,false,true
1368,1450,274,false,true,false,false
1394,1429,278,false,true,false,false
1422,1399,264,false,true,false,false
1446,1396,270,false,true,false,false
1474,1368,286,false,true,false,false
1496,1298,297,false,true,false,false
1522,1311,250,false,true,false,false
1543,1304,198,false,true,false,false
1563,1301,154,false,true,false,false
1590,1360,179,false,true,false,false
1609,1389,163,false,true,false,false
1628,1414,151,false,true,false,false
1648,1435,142,false,true,false,false
1669,1484,185,false,true,false,false
1689,1483,222,false,true,false,false
1708,1481,254,false,true,false,false
1728,1484,274,false,true,false,false
1752,1443,274,false,true,false,false
1773,1442,252,false,true,false,false
1793,1469,233,false,true,false,false
1816,1476,232,false,true,false,false
