Calibration_Accuracy,90
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
0,372,323,true,false,false,false
8,438,312,true,false,false,false
24,457,292,true,false,false,false
57,554,290,true,false,false,false
82,616,303,true,false,false,false
111,697,289,true,false,false,false
136,713,321,true,false,false,false
166,809,326,true,false,false,false
188,874,301,true,false,false,false
210,963,274,true,false,false,false
240,971,239,true,false,false,false
261,1038,255,true,false,false,false
305,1027,232,true,false,false,false
349,890,124,true,false,false,false
383,1260,205,false,true,false,false
413,1481,276,false,true,false,false
447,1395,218,false,true,false,false
470,1456,214,false,true,false,false
501,1383,196,false,true,false,false
529,1322,210,false,true,false,false
557,1303,186,false,true,false,false
583,1284,245,false,true,false,false
613,1320,248,false,true,false,false
634,1364,260,false,true,false,false
656,1315,247,false,true,false,false
682,1364,222,false,true,false,false
706,1398,218,false,true,false,false
731,1418,202,false,true,false,false
758,1421,145,false,true,false,false
783,1400,94,false,false,false,true
806,1366,86,false,false,false,true
830,1340,113,false,false,false,true
852,1325,126,false,false,false,true
874,1299,138,false,false,false,true
897,1281,119,false,false,false,true
921,1279,105,false,false,false,true
953,1265,129,false,false,false,true
977,1261,147,false,true,false,false
1007,1200,117,false,false,false,true
1030,1124,97,true,false,false,false
1055,1119,118,true,false,false,false
1082,1130,98,true,false,false,false
1113,1150,113,true,false,false,false
1139,1203,147,false,false,false,true
1169,1225,185,false,false,false,true
1195,1249,203,false,true,false,false
1224,1275,221,false,true,false,false
1245,1293,179,false,true,false,false
1265,1294,170,false,true,false,false
1292,1285,156,false,true,false,false
1313,1281,170,false,true,false,false
1341,1256,154,false,true,false,false
1368,1273,146,false,true,false,false
1395,1207,152,false,false,false,true
1421,1181,174,true,false,false,false
1451,1252,168,false,true,false,false
1474,1296,163,false,true,false,false
1507,1339,164,false,true,false,false
1534,1402,128,false,false,false,true
1560,1412,173,false,true,false,false
1583,1456,182,false,true,false,false
1605,1490,190,false,false,false,true
1626,1502,211,false,false,false,true
1648,1507,229,false,false,false,true
1674,1516,217,false,false,false,true
1698,1552,192,false,false,false,true
1725,1564,179,false,false,false,true
1751,1578,185,false,false,false,true
1782,1542,165,false,false,false,true
1805,1597,126,false,false,false,true
1832,1586,123,false,false,false,true
1854,1579,119,false,false,false,true
1878,1560,101,false,false,false,true
1900,1531,93,false,false,false,true
1919,1494,102,false,false,false,true
1945,1482,126,false,false,false,true
1971,1443,188,false,true,false,false
2002,1426,175,false,true,false,false
2032,1415,174,false,true,false,false
2062,1331,250,false,true,false,false
2085,1246,314,false,true,false,false
2117,1268,347,false,true,false,false
2141,1234,382,false,false,false,true
2171,1255,362,false,true,false,false
2195,1260,339,false,true,false,false
2220,1248,328,false,true,false,false
2244,1285,321,false,true,false,false
2269,1278,303,false,true,false,false
2292,1294,282,false,true,false,false
2313,1336,283,false,true,false,false
2335,1353,257,false,true,false,false
2356,1394,269,false,true,false,false
2375,1392,228,false,true,false,false
2398,1391,216,false,true,false,false
2428,1375,226,false,true,false,false
2454,1353,227,false,true,false,false
2482,1340,227,false,true,false,false
2509,1355,240,false,true,false,false
2541,1339,224,false,true,false,false
2567,1329,235,false,true,false,false
2600,1324,220,false,true,false,false
2630,1338,211,false,true,false,false
2652,1351,203,false,true,false,false
2681,1365,195,false,true,false,false
2706,1374,169,false,true,false,false
2734,1361,175,false,true,false,false
2756,1389,180,false,true,false,false
2782,1386,200,false,true,false,false
2822,1476,185,false,true,false,false
2861,1498,215,false,false,false,true
2892,1476,197,false,true,false,false
2918,1399,210,false,true,false,false
2945,1327,204,false,true,false,false
2967,1240,217,false,true,false,false
2989,1216,215,false,false,false,true
3011,1199,213,false,false,false,true
3036,1186,194,true,false,false,false
3061,1191,205,true,false,false,false
3087,1219,188,false,false,false,true
3118,1216,198,false,false,false,true
3143,1214,220,false,false,false,true
3170,1226,205,false,false,false,true
3192,1237,214,false,true,false,false
3221,1250,208,false,true,false,false
3243,1260,202,false,true,false,false
3267,1294,187,false,true,false,false
3290,1304,188,false,true,false,false
3314,1309,181,false,true,false,false
3341,1320,190,false,true,false,false
3371,1337,198,false,true,false,false
3399,1346,228,false,true,false,false
3433,1329,234,false,true,false,false
3459,1323,235,false,true,false,false
3488,1333,265,false,true,false,false
3517,1341,291,false,true,false,false
3551,1357,298,false,true,false,false
3576,1348,295,false,true,false,false
3608,1362,309,false,true,false,false
3639,1397,314,false,true,false,false
3665,1402,307,false,true,false,false
3693,1416,274,false,true,false,false
